timestamp,byteRates01,packNums01
1521118820.830007344,4.151391E+8,4519
1521118820.840007894,5.403999E+8,5322
1521118820.850011505,6.286563E+8,5980
1521118820.860006131,6.137607E+8,5783
1521118820.870006315,4.538943E+8,4684
1521118820.880006485,4.288875E+8,4541
1521118820.890022911,3.578654E+8,4026
1521118820.900008544,3.655993E+8,4033
1521118820.910014212,3.767584E+8,4146
1521118820.920010358,6.327676E+8,6004
1521118820.930007063,4.480727E+8,4698
1521118820.940007068,4.163350E+8,4484
1521118820.950006060,3.870162E+8,4209
1521118820.960006498,4.191305E+8,4464
1521118820.970006995,4.768365E+8,4884
1521118820.980008513,5.088652E+8,5030
1521118820.990006551,4.014826E+8,4352
1521118821.000012375,3.519161E+8,4119
1521118821.010007828,4.117173E+8,4552
1521118821.020012036,4.708818E+8,4830
1521118821.030006200,4.067456E+8,4273
1521118821.040007651,4.712564E+8,4786
1521118821.050006196,4.302203E+8,4539
1521118821.060007893,6.609336E+8,6120
1521118821.070010267,4.332588E+8,4651
1521118821.080015823,3.575197E+8,3921
1521118821.090011515,4.249477E+8,4373
1521118821.100006685,4.938282E+8,4956
1521118821.110006340,4.193238E+8,4502
1521118821.120016061,4.842047E+8,4937
1521118821.130008169,4.364192E+8,4639
1521118821.140008658,3.785636E+8,4240
1521118821.150007926,3.718390E+8,4070
1521118821.160007216,5.954677E+8,5624
1521118821.170007393,3.345922E+8,3908
1521118821.180007167,4.514231E+8,4704
1521118821.190006010,5.739958E+8,5496
1521118821.200006902,3.775731E+8,4299
1521118821.210008286,3.853053E+8,4222
1521118821.220006011,3.920770E+8,4246
1521118821.230007179,4.141145E+8,4338
1521118821.240010217,3.650294E+8,4092
1521118821.250007190,5.725086E+8,5500
1521118821.260012060,5.403351E+8,5260
1521118821.270006791,4.818039E+8,4782
1521118821.280013517,3.900882E+8,4189
1521118821.290006913,4.015098E+8,4328
1521118821.300010651,4.103765E+8,4417
1521118821.310006969,4.831008E+8,4905
1521118821.320008822,4.012071E+8,4294
1521118821.330007993,5.115949E+8,5109
1521118821.340006813,4.272202E+8,4598
1521118821.350006245,4.086795E+8,4352
1521118821.360007249,3.773667E+8,4138
1521118821.370006628,3.071463E+8,3624
1521118821.380009897,3.932789E+8,4301
1521118821.390007176,4.400578E+8,4640
1521118821.400006078,4.967605E+8,5020
1521118821.410008952,3.705345E+8,4153
1521118821.420007020,4.613236E+8,4719
1521118821.430007115,4.381688E+8,4470
1521118821.440007500,4.794783E+8,4787
1521118821.450006358,5.617284E+8,5304
1521118821.460010476,4.737257E+8,4801
1521118821.470014855,3.645098E+8,4020
1521118821.480006784,4.366828E+8,4521
1521118821.490006022,4.171770E+8,4411
1521118821.500006109,4.203859E+8,4435
1521118821.510006495,4.631544E+8,4708
1521118821.520007044,5.840882E+8,5563
1521118821.530006006,4.681588E+8,4774
1521118821.540007882,3.786990E+8,4139
1521118821.550007105,4.522281E+8,4558
1521118821.560009785,4.920749E+8,4826
1521118821.570007913,4.621639E+8,4717
1521118821.580009788,5.091730E+8,5019
1521118821.590007193,3.566143E+8,4190
1521118821.600007236,4.037694E+8,4487
1521118821.610006325,4.712005E+8,4997
1521118821.620008923,4.126990E+8,4386
1521118821.630013809,3.660067E+8,4015
1521118821.640006639,5.095602E+8,5039
1521118821.650007106,6.053698E+8,5945
1521118821.660013609,4.375247E+8,4612
1521118821.670007035,3.205040E+8,3837
1521118821.680008113,5.036848E+8,5032
1521118821.690007173,6.819006E+8,6382
1521118821.700009279,5.029348E+8,5114
1521118821.710006274,4.809245E+8,5002
1521118821.720016599,4.381751E+8,4661
1521118821.730009928,5.183712E+8,5233
1521118821.740011349,5.189244E+8,5232
1521118821.750008829,5.165436E+8,5156
1521118821.760006383,4.051551E+8,4437
1521118821.770006500,3.637186E+8,4112
1521118821.780006595,4.847676E+8,5304
1521118821.790013775,5.116967E+8,5110
1521118821.800006963,4.036701E+8,4439
1521118821.810006477,3.732897E+8,4101
1521118821.820009008,4.835735E+8,4895
1521118821.830006719,4.738491E+8,4832
1521118821.840009548,4.615200E+8,4773
1521118821.850008391,4.733405E+8,4814
1521118821.860008463,5.156954E+8,5198
1521118821.870013252,5.107081E+8,5053
1521118821.880006954,4.164301E+8,4407
1521118821.890007190,3.894786E+8,4291
1521118821.900007226,4.485735E+8,4725
1521118821.910007410,4.892291E+8,4915
1521118821.920008585,4.580386E+8,4627
1521118821.930008516,4.010632E+8,4321
1521118821.940006413,4.132284E+8,4492
1521118821.950006947,5.162026E+8,5331
1521118821.960007317,4.966721E+8,4960
1521118821.970006421,3.555842E+8,3938
1521118821.980007246,4.506940E+8,4714
1521118821.990009159,4.707832E+8,4932
1521118822.000007212,3.457992E+8,4121
1521118822.010006256,4.053332E+8,4337
1521118822.020012990,4.727275E+8,4856
1521118822.030008510,4.276392E+8,4437
1521118822.040006272,3.906864E+8,4225
1521118822.050007574,3.948334E+8,4311
1521118822.060008436,3.217120E+8,3845
1521118822.070011266,3.038225E+8,3675
1521118822.080008000,5.711599E+8,5488
1521118822.090006083,3.795841E+8,4173
1521118822.100006364,4.816328E+8,5021
1521118822.110006787,5.088978E+8,5057
1521118822.120012045,3.958838E+8,4255
1521118822.130007766,4.146291E+8,4458
1521118822.140008681,3.889086E+8,4255
1521118822.150006913,3.923911E+8,4227
1521118822.160009988,4.031376E+8,4407
1521118822.170015201,5.044799E+8,5030
1521118822.180006251,3.201902E+8,3851
1521118822.190006725,3.003094E+8,3613
1521118822.200007088,3.456279E+8,3992
1521118822.210020572,3.714263E+8,4099
1521118822.220007464,4.352798E+8,4602
1521118822.230006918,4.871293E+8,4879
1521118822.240008451,4.167306E+8,4477
1521118822.250007249,5.331917E+8,5350
1521118822.260011226,3.346561E+8,3954
1521118822.270010084,3.956140E+8,4304
1521118822.280006953,3.452048E+8,4051
1521118822.290008850,3.739416E+8,4279
1521118822.300006501,3.982773E+8,4466
1521118822.310009040,3.479955E+8,3951
1521118822.320018783,3.466647E+8,3906
1521118822.330015235,4.313772E+8,4541
1521118822.340006381,5.124721E+8,5176
1521118822.350007206,3.926440E+8,4283
1521118822.360006005,3.425561E+8,3999
1521118822.370014690,5.298040E+8,5244
1521118822.380006067,4.141632E+8,4390
1521118822.390008740,2.813129E+8,3613
1521118822.400009245,3.213506E+8,3733
1521118822.410007700,3.791856E+8,4204
1521118822.420007892,3.897619E+8,4179
1521118822.430007964,3.877614E+8,4190
1521118822.440008901,3.893680E+8,4202
1521118822.450007670,4.698484E+8,4817
1521118822.460006110,4.658942E+8,4787
1521118822.470028304,5.126966E+8,5010
1521118822.480009548,3.391141E+8,3963
1521118822.490007870,3.134580E+8,3815
1521118822.500007056,4.203186E+8,4575
1521118822.510006286,3.734992E+8,4174
1521118822.520006038,3.802791E+8,4228
1521118822.530006416,3.565889E+8,3946
1521118822.540010899,3.046615E+8,3583
1521118822.550006822,4.458179E+8,4589
1521118822.560006157,5.666629E+8,5361
1521118822.570007816,4.149637E+8,4399
1521118822.580012746,4.763412E+8,4871
1521118822.590015374,3.667304E+8,4162
1521118822.600007281,3.578343E+8,3978
1521118822.610007897,3.576753E+8,3953
1521118822.620009333,4.499441E+8,4748
1521118822.630007125,3.506399E+8,3991
1521118822.640009411,3.434906E+8,3817
1521118822.650010318,3.388847E+8,3816
1521118822.660006307,4.922358E+8,4830
1521118822.670017451,4.711895E+8,4796
1521118822.680006690,4.474477E+8,4647
1521118822.690006390,4.907651E+8,4954
1521118822.700010553,3.645019E+8,4007
1521118822.710006058,2.856491E+8,3629
1521118822.720007382,4.510245E+8,4797
1521118822.730012946,3.787564E+8,4230
1521118822.740008630,3.097969E+8,3661
1521118822.750006825,4.322534E+8,4556
1521118822.760006323,4.039036E+8,4366
1521118822.770007432,4.333894E+8,4473
1521118822.780010328,5.949627E+8,5593
1521118822.790012158,3.683957E+8,4095
1521118822.800008893,4.710185E+8,4785
1521118822.810006313,4.886732E+8,4922
1521118822.820006855,3.433251E+8,4066
1521118822.830006659,3.598784E+8,4143
1521118822.840006322,3.523230E+8,4105
1521118822.850011535,2.872545E+8,3690
1521118822.860012658,3.744386E+8,4128
1521118822.870008081,3.644441E+8,3974
1521118822.880006611,4.281327E+8,4469
1521118822.890007004,3.962445E+8,4369
1521118822.900007896,4.350935E+8,4544
1521118822.910006799,3.840082E+8,4074
1521118822.920007199,3.727053E+8,4171
1521118822.930007525,4.383492E+8,4519
1521118822.940007322,3.180833E+8,3737
1521118822.950006820,3.394998E+8,3898
1521118822.960008927,3.085845E+8,3686
1521118822.970006898,3.910272E+8,4205
1521118822.980006047,5.091301E+8,5092
1521118822.990007587,3.911434E+8,4349
1521118823.000007525,4.504117E+8,4571
1521118823.010006025,5.509118E+8,5456
1521118823.020007081,5.031466E+8,4995
1521118823.030006327,3.707030E+8,4174
1521118823.040011339,3.937502E+8,4383
1521118823.050009936,3.502623E+8,3993
1521118823.060008109,3.190409E+8,3721
1521118823.070011407,3.824291E+8,4114
1521118823.080007121,4.906259E+8,4848
1521118823.090011492,5.443140E+8,5197
1521118823.100007765,4.224869E+8,4456
1521118823.110007010,4.284967E+8,4530
1521118823.120007053,3.989102E+8,4283
1521118823.130007334,5.653232E+8,5570
1521118823.140007727,6.117785E+8,5755
1521118823.150006801,4.251835E+8,4439
1521118823.160006687,3.907564E+8,4330
1521118823.170007974,3.998485E+8,4324
1521118823.180015981,3.985745E+8,4203
1521118823.190007262,2.913749E+8,3593
1521118823.200006112,3.520720E+8,4093
1521118823.210018039,4.845720E+8,4788
1521118823.220006481,3.591964E+8,4085
1521118823.230010472,3.910592E+8,4227
1521118823.240008608,3.550772E+8,4075
1521118823.250006720,4.359195E+8,4784
1521118823.260007016,5.476928E+8,5325
1521118823.270007521,5.993042E+8,5671
1521118823.280014552,4.983029E+8,4962
1521118823.290006407,3.572445E+8,4002
1521118823.300007820,3.657734E+8,4061
1521118823.310006179,4.250301E+8,4394
1521118823.320014395,5.536694E+8,5374
1521118823.330006756,5.080356E+8,4949
1521118823.340006799,4.255568E+8,4558
1521118823.350008875,5.118728E+8,4997
1521118823.360006571,3.332339E+8,3878
1521118823.370012470,3.501147E+8,4026
1521118823.380014598,4.717292E+8,4768
1521118823.390006781,3.957183E+8,4388
1521118823.400007673,5.689210E+8,5603
1521118823.410006203,4.031678E+8,4409
1521118823.420011714,4.405964E+8,4594
1521118823.430006482,4.695060E+8,4898
1521118823.440011829,4.754040E+8,4796
1521118823.450010799,4.456577E+8,4698
1521118823.460008055,4.643334E+8,4749
1521118823.470006369,3.908718E+8,4114
1521118823.480009682,4.442535E+8,4526
1521118823.490006395,3.520444E+8,3956
1521118823.500006877,4.030027E+8,4322
1521118823.510007694,3.909480E+8,4286
1521118823.520011738,4.731054E+8,4813
1521118823.530006394,4.021219E+8,4318
1521118823.540006734,4.065794E+8,4394
1521118823.550006159,4.213079E+8,4519
1521118823.560008094,3.954339E+8,4383
1521118823.570018113,3.874215E+8,4278
1521118823.580006570,4.207056E+8,4442
1521118823.590010241,3.939094E+8,4256
1521118823.600007825,3.791715E+8,4262
1521118823.610006928,3.492757E+8,3999
1521118823.620007098,3.369694E+8,3825
1521118823.630007125,4.035264E+8,4299
1521118823.640006095,4.134149E+8,4505
1521118823.650006019,4.345672E+8,4537
1521118823.660006650,4.613296E+8,4808
1521118823.670007005,4.939658E+8,5028
1521118823.680006012,5.282411E+8,5239
1521118823.690026052,4.416807E+8,4631
1521118823.700007200,4.514280E+8,4575
1521118823.710009046,3.597348E+8,4045
1521118823.720007174,3.710499E+8,4095
1521118823.730009042,3.978905E+8,4363
1521118823.740006380,4.189638E+8,4452
1521118823.750008725,5.355833E+8,5232
1521118823.760006957,5.045558E+8,5143
1521118823.770013608,4.647624E+8,4755
1521118823.780009121,4.772422E+8,4781
1521118823.790007383,4.846071E+8,4822
1521118823.800006546,4.424294E+8,4744
1521118823.810006022,4.735584E+8,4738
1521118823.820007831,4.523868E+8,4756
1521118823.830006935,4.337695E+8,4545
1521118823.840006545,3.961775E+8,4278
1521118823.850006990,4.765661E+8,4753
1521118823.860011756,3.805238E+8,4364
1521118823.870007135,5.793727E+8,5455
1521118823.880006589,3.776745E+8,4151
1521118823.890006818,3.565554E+8,3932
1521118823.900007896,4.582285E+8,4678
1521118823.910017014,4.284807E+8,4575
1521118823.920006834,3.890310E+8,4229
1521118823.930009149,4.223932E+8,4440
1521118823.940010846,4.655321E+8,4813
1521118823.950009614,6.134079E+8,5667
1521118823.960008189,3.256279E+8,3834
1521118823.970007360,3.673870E+8,4048
1521118823.980008185,5.559922E+8,5413
1521118823.990006551,5.593425E+8,5337
1521118824.000018016,3.918219E+8,4232
1521118824.010006212,4.198010E+8,4461
1521118824.020009235,4.020652E+8,4305
1521118824.030007169,3.800728E+8,4113
1521118824.040012918,3.827332E+8,4272
1521118824.050006159,3.551943E+8,3966
1521118824.060006566,3.433885E+8,3978
1521118824.070006222,5.263438E+8,5146
1521118824.080007836,4.003491E+8,4452
1521118824.090008572,3.952438E+8,4359
1521118824.100006767,4.503296E+8,4772
1521118824.110007145,4.090161E+8,4354
1521118824.120007217,4.143532E+8,4445
1521118824.130008928,5.310476E+8,5259
1521118824.140008613,6.118748E+8,5881
1521118824.150006264,5.399630E+8,5323
1521118824.160009414,5.877929E+8,5449
1521118824.170007750,5.691906E+8,5445
1521118824.180006370,5.110869E+8,4886
1521118824.190013751,4.681185E+8,4819
1521118824.200008221,5.686144E+8,5559
1521118824.210011043,4.048263E+8,4365
1521118824.220009007,5.109094E+8,5006
1521118824.230007380,5.428429E+8,5210
1521118824.240010008,3.313117E+8,3856
1521118824.250006728,3.854881E+8,4150
1521118824.260006443,4.118056E+8,4349
1521118824.270008355,3.820280E+8,4130
1521118824.280006126,4.173688E+8,4508
1521118824.290006645,3.746306E+8,4130
1521118824.300006412,3.407010E+8,3927
1521118824.310006246,3.481499E+8,3978
1521118824.320006490,4.227998E+8,4544
1521118824.330006473,3.154973E+8,3847
1521118824.340013005,4.219616E+8,4384
1521118824.350006148,2.887127E+8,3546
1521118824.360009596,3.733726E+8,4325
1521118824.370012857,4.395274E+8,4671
1521118824.380006447,4.371256E+8,4455
1521118824.390017733,3.655819E+8,4042
1521118824.400010161,3.850440E+8,4207
1521118824.410006963,2.923251E+8,3496
1521118824.420017630,4.418069E+8,4569
1521118824.430012114,4.269484E+8,4378
1521118824.440007195,4.189178E+8,4358
1521118824.450006723,4.474980E+8,4686
1521118824.460008062,4.847929E+8,4968
1521118824.470010884,4.047937E+8,4328
1521118824.480006509,3.558025E+8,3933
1521118824.490006730,4.242893E+8,4530
1521118824.500010297,4.014293E+8,4425
1521118824.510010116,5.109612E+8,5083
1521118824.520006388,3.390633E+8,3966
1521118824.530006081,3.562668E+8,3970
1521118824.540011309,5.506164E+8,5383
1521118824.550009772,3.780291E+8,4100
1521118824.560013399,4.095258E+8,4471
1521118824.570012249,4.704332E+8,4805
1521118824.580006719,3.597767E+8,4160
1521118824.590010166,3.741021E+8,4229
1521118824.600007132,4.045933E+8,4402
1521118824.610008597,3.274321E+8,3870
1521118824.620006345,4.390500E+8,4667
1521118824.630006298,4.395864E+8,4616
1521118824.640007943,3.753426E+8,4114
1521118824.650006779,4.210639E+8,4353
1521118824.660011254,3.627048E+8,4088
1521118824.670009524,3.977825E+8,4389
1521118824.680007510,3.773418E+8,4235
1521118824.690009274,3.726638E+8,4160
1521118824.700007103,4.969574E+8,5016
1521118824.710009776,4.668156E+8,4845
1521118824.720006615,4.630141E+8,4837
1521118824.730006143,2.847449E+8,3563
1521118824.740006208,4.432793E+8,4646
1521118824.750006534,4.365398E+8,4449
1521118824.760015629,4.403977E+8,4553
1521118824.770009704,4.092894E+8,4413
1521118824.780007198,4.361812E+8,4489
1521118824.790006824,3.924428E+8,4182
1521118824.800006188,3.415205E+8,3895
1521118824.810020223,4.352907E+8,4619
1521118824.820017293,4.101165E+8,4457
1521118824.830006450,3.963096E+8,4288
1521118824.840007864,3.340382E+8,3904
1521118824.850008018,3.805998E+8,4194
