timestamp,byterate,packNum
1141,397799999,47
1142,458319999,43
1143,310159999,38
1144,343339999,33
1145,533669999,53
1146,171089999,28
1147,230939999,36
1148,142149999,26
1149,234409999,31
1150,218949999,28
1151,449119999,48
1152,402299999,36
1153,566849999,55
1154,215899999,25
1155,206619999,24
1156,203449999,34
1157,657109999,54
1158,214049999,48
1159,163189999,26
1160,235029999,30
1161,364789999,37
1162,198439999,30
1163,817649999,73
1164,185559999,33
1165,335199999,44
1166,275009999,37
1167,253629999,42
1168,202259999,24
1169,147679999,21
1170,502629999,54
1171,77819999,24
1172,120859999,18
1173,241039999,33
1174,406469999,50
1175,185369999,28
1176,221959999,34
1177,504579999,54
1178,231089999,39
1179,372339999,34
1180,395869999,43
1181,223889999,36
1182,275719999,31
1183,592789999,56
1184,881899999,74
1185,188669999,24
1186,307789999,34
1187,303339999,32
1188,352589999,38
1189,492639999,49
1190,562609999,48
1191,387189999,63
1192,827149999,72
1193,487009999,55
1194,331309999,42
1195,457159999,51
1196,301229999,36
1197,248629999,34
1198,306119999,38
1199,181759999,24
1200,330509999,35
1201,614729999,58
1202,297099999,31
1203,465259999,50
1204,269989999,41
1205,349529999,35
1206,619509999,56
1207,222039999,29
1208,265959999,38
1209,650689999,59
1210,375719999,39
1211,530219999,57
1212,392619999,42
1213,348049999,41
1214,472809999,42
1215,664269999,66
1216,440809999,47
1217,529819999,56
1218,320439999,35
1219,547719999,51
1220,421649999,46
1221,448209999,46
1222,331049999,39
1223,865649999,73
1224,521269999,71
1225,490289999,56
1226,542139999,56
1227,655609999,64
1228,649099999,58
1229,827739999,81
1230,483629999,50
1231,230309999,35
1232,329229999,42
1233,178309999,23
1234,517589999,56
1235,404999999,46
1236,370129999,42
1237,194859999,22
1238,335389999,39
1239,461039999,42
1240,483019999,52
1241,397899999,45
1242,321609999,36
1243,442139999,41
1244,448929999,47
1245,649809999,60
1246,660329999,67
1247,680889999,66
1248,589819999,51
1249,461149999,42
1250,386399999,44
1251,470299999,48
1252,591299999,69
1253,263369999,30
1254,527049999,50
1255,367389999,36
1256,573909999,43
1257,560739999,50
1258,503199999,60
1259,340349999,49
1260,643959999,65
1261,641589999,60
1262,555889999,53
1263,395339999,43
1264,317469999,38
1265,230139999,33
1266,546019999,49
1267,633649999,71
1268,753799999,70
1269,435799999,46
1270,850099999,72
1271,399359999,46
1272,351799999,55
1273,343209999,39
1274,439859999,43
1275,604179999,52
1276,726909999,64
1277,718479999,66
1278,305529999,26
1279,212579999,26
1280,196269999,26
1281,213989999,26
1282,851619999,74
1283,790449999,62
1284,252019999,29
1285,176659999,29
1286,284559999,38
1287,269139999,39
1288,297989999,32
1289,193729999,35
1290,281819999,33
1291,764949999,67
1292,132089999,22
1293,94819999,22
1294,477419999,41
1295,136919999,25
1296,219189999,37
1297,196879999,26
1298,458599999,52
1299,498609999,46
1300,454359999,41
1301,602289999,61
1302,318599999,38
1303,229709999,29
1304,93759999,24
1305,350539999,42
1306,607689999,58
1307,358969999,40
1308,512619999,46
1309,473779999,49
1310,410149999,40
1311,207739999,26
1312,304619999,39
1313,212169999,28
1314,626949999,56
1315,563049999,54
1316,546429999,48
1317,276199999,25
1318,221169999,25
1319,145849999,27
1320,177059999,29
1321,349249999,42
1322,407619999,41
1323,444419999,41
1324,878149999,76
1325,665619999,65
1326,605219999,60
1327,546519999,48
1328,523679999,51
1329,535229999,50
1330,273919999,40
1331,291229999,36
1332,574519999,50
1333,829839999,64
1334,477539999,46
1335,597769999,48
1336,777359999,67
1337,524769999,46
1338,489369999,51
1339,1106969999,90
1340,688869999,64
1341,614469999,54
1342,485809999,48
1343,535679999,52
1344,414079999,44
1345,549239999,50
1346,897479999,78
1347,831679999,79
1348,821619999,72
1349,609719999,59
1350,530279999,53
1351,551359999,56
1352,495919999,51
1353,614769999,55
1354,680109999,61
1355,804599999,70
1356,666129999,68
1357,580439999,52
1358,619769999,57
1359,515749999,51
1360,590319999,52
1361,410999999,41
1362,507289999,43
1363,874959999,78
1364,573029999,57
1365,778679999,71
1366,568089999,52
1367,384749999,45
1368,602439999,54
1369,513229999,46
1370,311689999,31
1371,307829999,35
1372,423159999,42
1373,457189999,40
1374,487529999,52
1375,627989999,60
1376,933599999,81
1377,544729999,56
1378,329449999,34
1379,666379999,58
1380,763459999,62
1381,877119999,79
1382,762889999,64
1383,700419999,60
1384,690749999,58
1385,451769999,51
1386,428199999,45
1387,655669999,60
1388,434049999,44
1389,416989999,51
1390,410039999,43
1391,475969999,44
1392,754039999,69
1393,581449999,71
1394,625779999,60
1395,430579999,49
1396,751469999,62
1397,661539999,56
1398,765929999,62
1399,614199999,59
1400,483229999,50
1401,960069999,77
1402,453719999,46
1403,721709999,61
1404,636689999,61
1405,449139999,42
1406,472219999,54
1407,662019999,58
1408,364189999,43
1409,392039999,33
1410,552099999,52
1411,320609999,39
1412,190349999,25
1413,582059999,53
1414,380279999,43
1415,433559999,45
1416,449529999,46
1417,934129999,78
1418,518139999,55
1419,298039999,36
1420,518699999,47
1421,801269999,74
1422,303589999,45
1423,627649999,52
1424,573469999,53
1425,899929999,75
1426,721709999,58
1427,391159999,42
1428,948229999,78
1429,697129999,62
1430,405499999,46
1431,603899999,61
1432,705429999,63
1433,515099999,56
1434,683839999,67
1435,809379999,71
1436,786059999,70
1437,667369999,65
1438,591559999,57
1439,1061829999,96
1440,787219999,66
1441,280189999,31
1442,412539999,47
1443,288519999,31
1444,371709999,46
1445,524589999,48
1446,426429999,45
1447,285989999,41
1448,296249999,40
1449,502399999,50
1450,220369999,29
1451,473399999,55
1452,476149999,47
1453,876239999,78
1454,422849999,44
1455,691719999,59
1456,677899999,69
1457,302269999,34
1458,524379999,46
1459,285539999,34
1460,558979999,48
1461,680409999,57
1462,360149999,39
1463,272469999,36
1464,426009999,51
1465,453969999,45
1466,796179999,73
1467,623739999,53
1468,746719999,59
1469,568199999,50
1470,379339999,40
1471,605249999,57
1472,508649999,48
1473,477749999,56
1474,637859999,61
1475,311669999,31
1476,280549999,28
1477,555709999,56
1478,489589999,46
1479,845169999,66
1480,1128219999,93
1481,1086939999,109
1482,514239999,53
1483,574899999,50
1484,952129999,83
1485,469509999,46
1486,708199999,60
1487,509729999,43
1488,738649999,62
1489,633489999,60
1490,463599999,52
1491,501929999,55
1492,592839999,54
1493,523209999,59
1494,793719999,66
1495,242209999,31
1496,450059999,42
1497,637169999,65
1498,369779999,42
1499,229199999,28
1500,65019999,27
1501,322639999,38
1502,424419999,36
1503,794879999,68
1504,569039999,46
1505,437679999,42
1506,674209999,60
1507,1059119999,94
1508,856039999,75
1509,677059999,61
1510,923229999,79
1511,529309999,51
1512,802809999,74
1513,1131269999,88
1514,1076219999,91
1515,755939999,67
1516,649569999,54
1517,696549999,71
1518,806559999,78
1519,996379999,82
1520,738349999,66
1521,823429999,81
1522,590929999,49
1523,391439999,47
1524,628579999,50
1525,759239999,66
1526,698059999,62
1527,821049999,76
1528,413259999,54
1529,831559999,67
1530,1025889999,80
1531,651879999,62
1532,644359999,66
1533,766639999,65
1534,771579999,77
1535,854519999,73
1536,823289999,70
1537,738489999,68
1538,866029999,75
1539,1119239999,99
1540,904849999,84
1541,762139999,64
1542,760469999,65
1543,1082589999,93
1544,820549999,76
1545,650659999,71
1546,774629999,66
1547,748129999,66
1548,622529999,54
1549,722239999,61
1550,585019999,52
1551,880779999,71
1552,840559999,79
1553,361819999,39
1554,531989999,60
1555,815579999,66
1556,512129999,46
1557,529059999,52
1558,873439999,77
1559,747619999,70
1560,577599999,55
1561,1130669999,85
1562,1127109999,99
1563,806379999,88
1564,765539999,72
1565,477679999,59
1566,786809999,68
1567,644649999,64
1568,925399999,75
1569,514689999,50
1570,560099999,52
1571,529469999,59
1572,555169999,54
1573,692719999,63
1574,805089999,66
1575,854959999,77
1576,603639999,69
1577,563019999,55
1578,470029999,47
1579,391499999,35
1580,627229999,58
1581,676489999,60
1582,1039559999,80
1583,481119999,40
1584,539529999,50
1585,677539999,73
1586,479499999,49
1587,423899999,52
1588,460099999,47
1589,437989999,44
1590,563569999,55
1591,525759999,48
1592,583069999,54
1593,537149999,47
1594,847469999,77
1595,479099999,49
1596,529139999,53
1597,465899999,46
1598,564519999,56
1599,654189999,62
1600,818709999,78
1601,334719999,35
1602,276439999,28
1603,787389999,64
1604,482269999,53
1605,451519999,48
1606,649519999,66
1607,619429999,66
1608,577609999,64
1609,698469999,67
1610,477669999,48
1611,388879999,56
1612,329269999,36
1613,63089999,23
1614,662289999,54
1615,480019999,54
1616,323669999,36
1617,373999999,43
1618,413309999,48
1619,538299999,48
1620,752589999,67
1621,415169999,44
1622,466349999,49
1623,517309999,43
1624,807339999,68
1625,355499999,36
1626,749099999,70
1627,556779999,53
1628,807189999,62
1629,531639999,55
1630,401019999,50
1631,614539999,65
1632,646929999,60
1633,896759999,84
1634,805569999,73
1635,630739999,55
1636,633099999,54
1637,950839999,78
1638,1057359999,82
